,solar,grid,savings
824,24.37775,302.29468,277.91693
825,28.693033,356.33038,327.63736
826,14.471739,178.25227,163.78053
827,13.938717,171.57782,157.6391
828,14.464812,178.16554,163.70073
829,29.470655,366.06772,336.59708
830,16.873844,208.3313,191.45746
831,12.333708,151.48001,139.1463
832,16.066578,198.22275,182.15617
833,13.940011,171.59402,157.654
834,20.819336,257.73648,236.91714
835,24.501314,303.84195,279.34064
836,28.678762,356.1517,327.47293
837,22.596844,279.9943,257.39746
838,39.793213,246.66675,206.87354
839,15.909643,196.25763,180.34799
840,14.065998,173.17162,159.10562
841,22.677008,280.9981,258.3211
842,20.17899,249.71808,229.5391
843,64.02676,398.69086,334.6641
844,24.830278,307.96124,283.13095
845,13.586577,167.16835,153.58177
846,25.300707,308.78354,283.48282
847,11.360298,137.04164,125.68134
848,18.405117,223.83182,205.4267
849,11.8374405,142.91989,131.08246
850,10.429281,125.57177,115.14249
851,22.143288,269.88504,247.74176
852,22.403301,273.08832,250.68501
853,21.426865,261.0589,239.63203
854,11.430264,137.9036,126.47333
855,21.72647,264.74997,243.0235
856,12.088709,146.01546,133.92674
857,29.600569,361.75665,332.1561
858,26.377235,322.04608,295.66885
859,31.823849,389.14682,357.32297
860,13.4384775,162.64423,149.20575
861,28.514223,348.37317,319.85895
862,45.376102,281.68985,236.31375
863,15.419884,187.0546,171.6347
864,39.262848,243.76547,204.50262
865,22.415268,277.72064,255.30537
866,18.478392,228.42332,209.94493
867,10.949367,134.14537,123.19601
868,19.467388,240.80746,221.34007
869,18.060581,223.19153,205.13095
870,28.203163,350.19626,321.9931
871,27.039465,330.20456,303.1651
872,29.225216,362.99435,333.76913
873,19.459332,240.70659,221.24725
874,19.188953,237.32092,218.13197
875,21.695,268.70148,247.00647
876,12.632772,155.22487,142.5921
877,31.203892,387.7712,356.56732
878,24.61484,305.26352,280.64868
879,18.162136,224.4632,206.30106
880,9.762032,119.27764,109.51561
881,16.559372,204.3935,187.83412
882,16.606268,204.98073,188.37447
883,9.986166,122.084236,112.09807
884,31.593367,392.64816,361.0548
885,20.972506,259.65445,238.68195
886,13.76029,169.34357,155.58328
887,17.90814,217.7092,199.80106
888,30.258074,375.92773,345.66965
889,30.136751,374.4085,344.27176
890,12.74146,156.58585,143.84439
891,14.230158,175.22722,160.99706
892,11.482074,140.8159,129.33383
893,27.034285,335.55966,308.5254
894,26.616505,330.32825,303.71173
895,28.17256,349.81305,321.6405
896,32.202583,400.27673,368.07416
897,9.935799,121.453545,111.517746
898,19.433641,240.3849,220.95126
899,22.3029,276.31357,254.01067
900,11.063934,135.57999,124.51605
901,27.304266,338.94034,311.63608
902,30.009026,372.80914,342.8001
903,14.747562,181.70613,166.95857
904,31.26598,388.54865,357.28265
905,17.714357,218.85612,201.14177
906,19.44835,240.56909,221.12074
907,24.054934,298.2524,274.19748
908,11.208108,137.38531,126.17721
909,18.686487,231.02908,212.34259
910,14.954585,184.29845,169.34386
911,23.90236,296.34192,272.43954
912,12.17653,149.51183,137.3353
913,10.534561,128.95122,118.41666
914,32.59319,405.16788,372.57468
915,30.253542,375.87097,345.61743
916,22.83009,282.91498,260.0849
917,21.221048,262.7667,241.54564
918,24.312021,301.47165,277.15964
919,10.28741,125.85639,115.568985
920,22.840769,283.04874,260.20798
921,17.531664,216.56847,199.0368
922,12.95753,159.29146,146.33392
923,11.793055,144.70998,132.91692
924,24.578259,304.80545,280.2272
925,31.735687,394.4303,362.6946
926,27.339294,339.37897,312.03967
927,10.557245,129.23526,118.67802
928,31.835032,395.67426,363.83923
929,31.086428,386.3003,355.21387
930,17.28233,213.4463,196.16397
931,32.031143,398.13,366.09888
932,32.00732,397.83167,365.82434
933,18.404104,227.49312,209.08902
934,20.382973,252.27235,231.88937
935,21.874292,270.94656,249.07227
936,39.168552,242.74806,203.57951
937,23.733131,294.2228,270.4897
938,21.605608,267.58212,245.97652
939,20.538727,254.2227,233.68398
940,15.393346,189.79259,174.39925
941,18.692274,231.10155,212.40927
942,17.091192,211.05292,193.96173
943,12.232801,150.21646,137.98366
944,17.141731,211.68575,194.544
945,29.05843,355.07764,326.0192
946,15.255716,188.0692,172.81348
947,18.47986,228.44171,209.96185
948,17.565378,213.48648,195.9211
949,26.607903,330.22052,303.6126
950,23.529266,291.67004,268.14078
951,19.887945,246.07365,226.18571
952,11.168749,136.89246,125.72371
953,11.695068,143.483,131.78793
954,22.602226,280.0617,257.45947
955,13.58321,167.12619,153.54298
956,27.547256,341.98303,314.4358
957,13.342066,164.10658,150.76451
958,21.69467,264.3582,242.66351
959,29.433447,359.69772,330.26428
960,13.922719,168.60994,154.68723
961,32.06081,392.06616,360.00534
962,27.988789,341.89996,313.91116
963,27.32857,333.76627,306.43768
964,14.172188,174.50133,160.32913
965,18.526756,229.02895,210.5022
966,64.16075,399.53143,335.37067
967,21.425732,265.3297,243.90398
968,24.211834,300.2171,276.00528
969,16.288273,200.99881,184.71054
970,27.179356,337.37622,310.19687
971,25.63259,318.0077,292.3751
972,21.42876,265.36765,243.93889
973,23.313429,288.96735,265.65393
974,30.140562,374.45624,344.31567
975,20.035648,247.92317,227.88753
976,30.945808,384.5395,353.5937
977,20.115974,248.92903,228.81305
978,13.294136,163.50642,150.21228
979,22.170448,274.65503,252.48459
980,10.161685,124.282074,114.12039
981,16.891705,208.55493,191.66322
982,12.980326,159.5769,146.59657
983,29.614315,367.8666,338.2523
984,30.27467,376.13553,345.86087
985,31.657108,393.44635,361.78925
986,22.89124,283.68073,260.7895
987,13.706751,168.67316,154.9664
988,21.277422,263.4726,242.19518
989,31.959066,397.22745,365.26837
990,18.671246,227.11044,208.4392
991,21.180712,262.2616,241.08089
992,12.386858,152.14554,139.75868
993,13.756762,169.29938,155.54262
994,10.817105,132.48921,121.672104
995,18.93212,234.10487,215.17276
996,14.393154,177.26825,162.87509
997,18.160345,224.44077,206.28043
998,16.796198,207.35901,190.5628
999,15.368228,189.47806,174.10983
1000,29.08203,361.20135,332.11932
1001,28.658937,355.9034,327.24448
1002,22.611814,280.18176,257.56995
1003,21.8869,271.10443,249.21753
1004,28.239891,350.65616,322.41626
1005,14.272934,175.76286,161.48993
1006,25.613647,317.77054,292.1569
1007,21.410824,265.14304,243.73221
1008,31.367846,389.8242,358.45633
1009,24.937819,309.30783,284.37003
1010,25.549747,316.97037,291.42062
1011,17.272444,213.32253,196.05008
1012,22.230082,275.40173,253.17165
1013,26.23033,325.49258,299.26227
1014,25.90752,321.45038,295.54285
1015,12.855355,158.01204,145.15668
1016,12.513001,153.72511,141.21211
1017,26.92064,334.1366,307.21594
1018,21.897724,271.24,249.34227
1019,17.625721,217.74623,200.12051
1020,26.73439,331.80438,305.07
1021,25.38065,314.85294,289.4723
1022,14.407891,177.45279,163.04489
1023,29.309845,364.05405,334.7442
1024,19.728992,244.08327,224.35428
1025,27.069122,335.99588,308.92676
1026,23.089417,286.16226,263.07285
1027,29.074104,361.10214,332.02805
1028,29.165863,362.25113,333.08527
1029,22.533592,279.20227,256.66867
1030,29.749542,369.5599,339.81036
1031,20.844805,258.0554,237.21059
1032,17.207172,212.50519,195.29802
1033,29.499846,366.43323,336.93338
1034,30.4249,378.0167,347.5918
1035,16.521643,203.92104,187.3994
1036,31.055395,385.91174,354.85635
1037,20.62712,255.32954,234.70242
1038,22.028902,272.8826,250.8537
1039,11.428252,140.14194,128.71368
1040,20.452887,253.14781,232.69493
1041,28.730417,356.7985,328.06808
1042,30.094015,373.87338,343.77936
1043,10.599796,129.76807,119.168274
1044,25.87788,321.07922,295.20135
1045,11.259391,138.02747,126.768074
1046,24.266382,300.90018,276.6338
1047,12.894678,158.50443,145.60974
1048,21.712267,268.9177,247.20543
1049,10.415874,127.46501,117.04914
1050,20.940592,259.25482,238.31422
1051,11.402346,139.81754,128.41519
1052,15.313943,188.79831,173.48436
1053,19.837908,245.4471,225.60919
1054,24.18797,299.91827,275.73032
1055,24.469152,303.43924,278.9701
1056,21.103916,261.3,240.19608
1057,29.200327,362.68268,333.48236
1058,11.638661,142.77669,131.13803
1059,32.27843,401.22647,368.94803
1060,30.27753,376.17136,345.89383
1061,19.469679,240.83615,221.36647
1062,21.241877,263.0275,241.78561
1063,21.410118,265.1342,243.72406
1064,31.054146,385.8961,354.84195
1065,18.061176,223.19897,205.1378
1066,24.063913,298.36487,274.30096
1067,16.603779,204.94955,188.34578
1068,26.280476,326.1205,299.84003
1069,19.891953,246.12386,226.2319
1070,11.569856,141.9151,130.34525
1071,11.897255,146.01477,134.11752
1072,11.427061,140.12703,128.69997
1073,24.515625,304.02115,279.50552
1074,30.30936,376.56992,346.26056
1075,10.67215,130.67407,120.00192
1076,16.507046,203.73827,187.23122
1077,32.387592,402.5934,370.2058
1078,24.267773,300.91757,276.6498
1079,14.047363,172.93828,158.89091
1080,13.881326,170.85918,156.97784
1081,11.534715,141.47505,129.94034
1082,26.78625,332.45377,305.6675
1083,10.555837,129.21762,118.66178
1084,23.986727,297.39832,273.4116
1085,29.313118,364.09503,334.78192
1086,17.73228,219.08058,201.3483
1087,24.0101,297.69098,273.68088
1088,9.9628525,121.792305,111.82945
1089,26.482363,328.6485,302.16614
1090,26.508528,328.97614,302.46762
1091,26.076988,323.57245,297.49545
1092,14.24619,175.42798,161.1818
1093,22.643192,280.57468,257.9315
1094,29.085705,361.2474,332.1617
1095,23.83736,295.52798,271.6906
1096,30.573418,379.87643,349.303
1097,19.869238,245.83942,225.97018
1098,31.256065,388.4245,357.16843
1099,10.751727,131.67055,120.91882
1100,15.863706,195.6824,179.8187
1101,28.356125,352.11163,323.7555
1102,18.0483,223.03773,204.98944
1103,11.652439,142.9492,131.29677
1104,14.217107,175.0638,160.8467
1105,32.422573,403.03143,370.60886
1106,14.014961,172.53255,158.51758
1107,28.530502,354.2952,325.7647
1108,15.95909,196.8768,180.91771
1109,19.133196,236.62274,217.48955
1110,25.114101,311.51526,286.40115
1111,17.983103,222.22136,204.23825
1112,18.175114,224.6257,206.45059
1113,27.10457,336.43976,309.33517
1114,18.567598,229.54037,210.97278
1115,22.647652,280.63052,257.98288
1116,28.794956,357.60666,328.8117
1117,29.510464,366.5662,337.05573
1118,13.382531,164.6133,151.23076
1119,30.723862,381.76028,351.03644
1120,11.515622,141.236,129.72037
1121,20.555769,254.4361,233.88033
1122,14.303817,176.14958,161.84576
1123,31.58199,392.5057,360.9237
1124,28.383038,352.44864,324.0656
1125,16.022757,197.67403,181.65128
1126,13.822076,170.11725,156.29517
1127,17.21255,212.57253,195.35997
1128,12.678664,155.79951,143.12085
1129,11.657975,143.01852,131.36055
1130,16.227222,200.23433,184.00711
1131,21.919222,271.5092,249.58997
1132,32.482475,403.78152,371.29904
1133,12.486048,153.38759,140.90154
1134,26.907784,333.9756,307.0678
1135,25.802212,320.1317,294.3295
1136,31.158527,387.20312,356.0446
1137,29.150408,362.05762,332.9072
1138,26.672987,331.0355,304.36252
1139,16.628357,205.25731,188.62895
1140,12.546336,154.14252,141.59618
1141,11.959335,146.79213,134.8328
1142,25.781345,319.87042,294.08908
1143,25.840872,320.61578,294.7749
1144,27.259747,338.38287,311.12314
1145,23.096561,286.25174,263.15518
1146,29.587477,367.53055,337.94308
1147,10.618354,130.00046,119.3821
1148,9.812214,119.90603,110.09381
1149,15.850188,195.51314,179.66295
1150,22.821589,282.80856,259.98697
1151,26.391424,327.5098,301.11838
1152,29.132145,361.82892,332.69678
1153,30.2037,375.24686,345.04315
1154,28.519686,354.15973,325.64005
1155,14.033636,172.76639,158.73276
1156,14.849495,182.98253,168.13303
1157,15.957549,196.8575,180.89995
1158,19.027603,235.3005,216.2729
1159,16.576311,204.6056,188.0293
1160,24.644682,305.6372,280.99252
1161,11.258251,138.01321,126.75496
1162,15.678049,193.35762,177.67957
1163,22.24528,275.59204,253.34676
1164,29.053547,360.8447,331.79114
1165,18.535034,229.1326,210.59756
1166,11.214422,137.46439,126.24996
1167,26.971554,334.77414,307.80258
1168,21.071775,260.8975,239.82571
1169,19.826363,245.30252,225.47617
1170,28.3755,352.35425,323.97876
1171,28.466194,353.48993,325.02374
1172,14.148674,174.2069,160.05823
1173,18.20513,225.00157,206.79645
1174,63.698166,396.6295,332.93134
1175,9.6370945,117.71319,108.076096
1176,13.558419,166.81575,153.25732
1177,25.422031,315.3711,289.94907
1178,28.071598,348.54883,320.47723
1179,28.562983,354.7019,326.13892
1180,17.592419,217.32922,199.7368
1181,26.57299,329.78336,303.21036
1182,30.488134,378.8085,348.32037
1183,17.67829,218.4045,200.72621
1184,18.855045,233.13976,214.28471
1185,20.479445,125.50584,105.02639
1186,21.56357,267.05573,245.49216
1187,25.751005,319.4905,293.7395
1188,9.795421,119.69574,109.90032
1189,28.764181,357.22128,328.4571
1190,19.273664,238.38168,219.10802
1191,17.644978,217.98737,200.34239
1192,27.460373,340.89508,313.4347
1193,31.429867,390.60083,359.17096
1194,31.389189,390.09146,358.70227
1195,28.410719,352.79526,324.38455
1196,25.263943,313.39154,288.1276
1197,24.299286,301.31216,277.01288
1198,17.476044,215.87198,198.39594
1199,29.812553,370.34894,340.53638
1200,25.50194,316.37173,290.86978
1201,21.791142,269.90536,248.11423
1202,22.964525,284.5984,261.63385
1203,15.553123,191.7933,176.24017
1204,15.341743,189.14642,173.80469
1205,9.573481,116.91662,107.34314
1206,30.758162,382.1898,351.43164
1207,28.597967,355.13998,326.54202
1208,23.445261,290.61813,267.17288
1209,32.81083,407.89316,375.08234
1210,31.381596,389.9964,358.6148
1211,25.912054,321.50714,295.5951
1212,16.506233,203.72807,187.22183
1213,27.541122,341.90625,314.3651
1214,17.887545,221.02477,203.13722
1215,32.125305,399.30908,367.18378
1216,18.96039,234.45886,215.49847
1217,18.767735,232.04645,213.27872
1218,26.871586,333.52234,306.65076
1219,11.585577,142.11195,130.52638
1220,15.03841,185.34811,170.30971
1221,22.926502,284.12225,261.19574
1222,19.29002,238.58649,219.29646
1223,15.285459,188.44162,173.15616
1224,29.2722,363.58267,334.3105
1225,11.848056,145.3987,133.55064
1226,28.246414,350.73785,322.49146
1227,25.147356,311.93164,286.78427
1228,25.483513,316.141,290.65747
1229,14.796994,182.32512,167.52812
1230,18.084036,223.48523,205.4012
1231,23.912912,296.47403,272.56113
1232,29.247206,363.26968,334.0225
1233,26.183247,324.90298,298.71973
1234,18.25599,225.6384,207.38242
1235,11.23184,137.6825,126.45065
1236,25.433918,315.51996,290.08603
1237,14.2160015,175.04996,160.83395
1238,26.343998,326.91592,300.57193
1239,20.368267,252.08821,231.71994
1240,31.478825,391.21387,359.73505
1241,26.412388,327.7723,301.35992
1242,30.266434,376.0324,345.766
1243,29.625578,368.00766,338.38208
1244,29.543827,366.98398,337.44016
1245,18.228777,225.29767,207.0689
1246,28.990055,360.04968,331.05963
1247,14.959726,184.36284,169.4031
1248,10.522218,128.79663,118.274414
1249,21.67013,268.39005,246.71991
1250,32.14137,399.51025,367.3689
1251,17.15701,211.87708,194.72006
1252,12.284209,150.86018,138.57597
1253,27.354794,339.57303,312.21823
1254,13.958685,171.82785,157.86917
1255,11.02495,135.09183,124.06688
1256,17.902231,221.20868,203.30644
1257,25.328623,314.20145,288.87283
1258,24.615519,305.27203,280.65652
1259,21.297674,263.7262,242.42853
1260,19.235361,237.90204,218.66667
1261,31.428356,390.5819,359.15356
1262,15.579,192.11734,176.53835
1263,13.489144,165.9483,152.45915
1264,20.26823,250.83557,230.56734
1265,18.643309,230.4884,211.8451
1266,26.85827,333.35562,306.49734
1267,20.571238,254.6298,234.05856
1268,31.075617,386.16492,355.0893
1269,17.833145,220.3436,202.51045
1270,12.6614,155.58334,142.92194
1271,23.607208,292.646,269.0388
1272,16.1223,198.9205,182.7982
1273,9.431749,115.14188,105.71013
1274,15.877268,195.85223,179.97496
1275,14.041374,172.8633,158.82193
1276,17.223896,212.7146,195.4907
1277,11.501985,141.06523,129.56325
1278,18.250937,225.57515,207.32422
1279,13.292573,163.48685,150.19427
1280,19.255392,238.15286,218.89748
1281,26.118402,324.09103,297.97263
1282,17.058685,210.64584,193.58716
1283,16.109087,198.75505,182.64597
1284,24.43524,303.0146,278.57935
1285,26.520506,329.12616,302.60565
1286,19.699411,243.71284,224.01343
1287,23.74043,294.3142,270.5738
1288,29.58451,367.4934,337.9089
1289,13.431131,165.22186,151.79073
1290,22.712238,281.43927,258.72702
1291,10.699737,131.01953,120.31979
1292,20.032125,247.87909,227.84697
1293,30.086256,373.7762,343.68997
1294,12.110006,148.67883,136.56883
1295,28.833557,358.09003,329.25647
1296,10.448515,127.87374,117.425224
1297,31.927614,396.8336,364.90598
1298,31.901978,396.51257,364.6106
1299,17.268963,213.27895,196.00998
1300,13.703786,168.63603,154.93225
1301,30.758467,382.1936,351.43515
1302,19.10141,236.22472,217.1233
1303,19.609215,242.5834,222.97418
1304,18.079153,223.42409,205.34494
1305,31.98425,397.54276,365.5585
1306,14.286889,175.9376,161.65071
1307,28.974314,359.85257,330.87827
1308,29.844442,370.74826,340.9038
1309,13.2793255,163.32097,150.04164
1310,24.263832,300.86823,276.6044
1311,11.804799,144.85704,133.05225
1312,25.914213,321.53418,295.61996
1313,15.450758,190.5115,175.06075
1314,31.501266,391.4949,359.99365
1315,24.330181,301.69904,277.36887
1316,18.732014,231.59917,212.86716
1317,31.207525,387.81668,356.60916
1318,9.603136,117.28797,107.68484
1319,18.833004,232.86377,214.03076
1320,14.635239,180.2996,165.66437
1321,32.50689,404.08725,371.58035
1322,22.375816,277.2266,254.85077
1323,10.585252,129.58595,119.0007
1324,21.80906,270.12973,248.32068
1325,14.778183,182.08955,167.31137
1326,22.917007,284.0034,261.08636
1327,31.489666,391.34964,359.86
1328,25.74321,319.39288,293.64966
1329,18.303879,226.2381,207.93422
1330,13.308562,163.68706,150.3785
1331,27.383368,339.93082,312.54745
1332,14.792357,182.26704,167.47469
1333,21.396185,264.95972,243.56354
1334,10.998295,134.75804,123.75975
1335,10.871954,133.17603,122.30407
1336,12.319222,151.29861,138.97939
1337,21.619175,267.75198,246.13281
1338,32.557095,404.7159,372.1588
1339,23.16938,287.16357,263.9942
1340,18.525753,229.01639,210.49063
1341,21.456722,265.71777,244.26105
1342,24.964645,309.64374,284.67908
1343,28.75591,357.11774,328.36182
1344,32.388004,402.59854,370.21054
